idx,topic,group,perplexity,log_perplexity,token_count,source_file,database_id
406,,Whole Clean Corpus,34.219288241709656,3.532789468765259,154,procon_corpus.jsonl#L353,e5da5908-3944-4e6b-ae26-8a3e6fffc81c
407,,Whole Clean Corpus,24.958259492250153,3.2172048091888428,89,procon_corpus.jsonl#L354,29bc38d2-8a7b-40ee-9713-34cd9b455c74
408,,Whole Clean Corpus,45.39527348688628,3.8154079914093018,89,procon_corpus.jsonl#L355,047cc919-7cd2-4649-803f-27aa1be5f79a
409,,Whole Clean Corpus,36.59705300309578,3.5999677181243896,82,procon_corpus.jsonl#L356,0396a564-007c-4843-a70f-07c20a988e87
410,,Whole Clean Corpus,62.85386300333344,4.140812397003174,60,procon_corpus.jsonl#L357,4f9f9f62-d836-4d93-913a-9a6a9a67f503
411,,Whole Clean Corpus,37.652464807077415,3.6283984184265137,94,procon_corpus.jsonl#L358,c51f9d03-e715-4c32-8d07-5e5c8c4129d6
412,,Whole Clean Corpus,49.61000105914355,3.9041924476623535,47,procon_corpus.jsonl#L359,d7e9e0d1-3a34-469e-b352-26edb36f90fb
413,,Whole Clean Corpus,54.05057267508163,3.989920139312744,40,procon_corpus.jsonl#L360,a2a3277e-f0a1-4ddc-b203-b7351bd881f4
414,,Whole Clean Corpus,33.045951265518745,3.497899055480957,19,procon_corpus.jsonl#L361,93bc22d5-3f5e-4b85-ae1e-79413f43583e
415,,Whole Clean Corpus,17.806440757568815,2.8795602321624756,54,procon_corpus.jsonl#L362,2e32e6bf-2495-49b6-b8b7-83853698433e
416,,Whole Clean Corpus,54.0348274694358,3.989628791809082,47,procon_corpus.jsonl#L363,53f72a0b-9734-4970-b936-e67a1112957b
417,,Whole Clean Corpus,43.06069680118857,3.762610673904419,124,procon_corpus.jsonl#L364,95fb71bd-560b-47fd-9b74-d17bb2004dc0
418,,Whole Clean Corpus,72.3502520012576,4.281518936157227,27,procon_corpus.jsonl#L365,db6b39ec-1ab6-4d89-8e92-230dbc09b6f5
419,,Whole Clean Corpus,79.61750510769505,4.377233982086182,59,procon_corpus.jsonl#L366,7074447b-2888-48fb-86e7-92c77eaeebf1
420,,Whole Clean Corpus,20.37059997771845,3.0140926837921143,21,procon_corpus.jsonl#L367,6c2a2d34-b74f-4331-a772-950784edc7aa
421,,Whole Clean Corpus,44.77331779992525,3.801612377166748,177,procon_corpus.jsonl#L368,01425d96-cd58-4a97-818b-5ba614f37501
422,,Whole Clean Corpus,42.912816414028626,3.7591705322265625,129,procon_corpus.jsonl#L369,ca7713d9-63dc-4a74-ac88-41606e9fb4b4
423,,Whole Clean Corpus,45.6129152928515,3.820190906524658,129,procon_corpus.jsonl#L370,52c0e8d2-98a5-41e3-9748-0edde08a6980
424,,Whole Clean Corpus,99.00728032606534,4.595193386077881,62,procon_corpus.jsonl#L371,c2d1cdec-246a-4042-8c25-e4bf4104ab2a
425,,Whole Clean Corpus,33.327231846758096,3.5063748359680176,207,procon_corpus.jsonl#L372,1b3e6ff2-624d-4a27-a60b-a784f8409e5a
426,,Whole Clean Corpus,34.06756720318815,3.528345823287964,196,procon_corpus.jsonl#L373,a1c47bf1-f941-4ee5-8bef-e4db460d576e
427,,Whole Clean Corpus,43.178943800521466,3.765352964401245,140,procon_corpus.jsonl#L373,706830f1-8588-437d-9d2e-d786d0f6e255
428,,Whole Clean Corpus,25.114956252391135,3.223463535308838,203,procon_corpus.jsonl#L374,516fb345-6be4-46f4-93b2-d7d77b751273
429,,Whole Clean Corpus,35.00094633203829,3.555375099182129,199,procon_corpus.jsonl#L374,2b9d2745-aa30-4737-89c0-cba4caefaaed
430,,Whole Clean Corpus,39.014291663849285,3.6639280319213867,206,procon_corpus.jsonl#L375,a55e5684-8884-40f4-81d9-d80c31880bd5
431,,Whole Clean Corpus,99.42872456897756,4.599441051483154,90,procon_corpus.jsonl#L375,60062b9d-b4d0-4021-acc0-50f604ca603d
432,,Whole Clean Corpus,45.99237922440811,3.8284757137298584,214,procon_corpus.jsonl#L376,6591c6a7-4332-43c5-84cc-e92e1471e780
433,,Whole Clean Corpus,188.94555274124545,5.241458892822266,63,procon_corpus.jsonl#L376,06528314-1213-4d02-91f6-bf9f6d064578
434,,Whole Clean Corpus,42.303071488380986,3.7448596954345703,204,procon_corpus.jsonl#L377,ea89b9ce-6a84-4e89-a365-1067e9d04b21
435,,Whole Clean Corpus,59.577551052615725,4.087278842926025,60,procon_corpus.jsonl#L377,7559ab8c-5870-466b-8981-b396ba943737
436,,Whole Clean Corpus,42.11952531546153,3.740511417388916,172,procon_corpus.jsonl#L378,69c9a4af-16f0-4ee1-87f2-dbe65422639d
437,,Whole Clean Corpus,33.49551095308349,3.511411428451538,193,procon_corpus.jsonl#L379,07a6b7bd-d532-4bfb-aecc-13e2f1600d2b
438,,Whole Clean Corpus,132.69236316317648,4.888033390045166,70,procon_corpus.jsonl#L379,454ab5c0-9dec-45a2-87f5-231fcc97cddb
439,,Whole Clean Corpus,50.82396989283798,3.928368091583252,193,procon_corpus.jsonl#L380,0bd500d7-fc2f-4565-8cf8-b3e7bea2a7d8
440,,Whole Clean Corpus,31.654399324905565,3.4548771381378174,161,procon_corpus.jsonl#L380,1c4c6847-853d-479f-909f-120aac496e72
441,,Whole Clean Corpus,17.04612993849088,2.835923194885254,216,procon_corpus.jsonl#L381,c007f9bb-3756-43b5-8e1c-74cb8be77c52
442,,Whole Clean Corpus,41.04537036249796,3.7146780490875244,67,procon_corpus.jsonl#L381,dbde42d8-0946-4095-a9e2-c4c4ec9f4502
443,,Whole Clean Corpus,23.55060042024174,3.159151315689087,198,procon_corpus.jsonl#L382,603e517c-9db8-4fae-9141-b4719f1cfbbd
444,,Whole Clean Corpus,77.50258412074281,4.350311279296875,60,procon_corpus.jsonl#L382,b7d39c54-2ad4-48ed-aba6-f33606fac201
445,,Whole Clean Corpus,19.347773398060294,2.9625773429870605,173,procon_corpus.jsonl#L383,4feb53de-45be-46dd-a9fc-0356146eab1f
446,,Whole Clean Corpus,23.65132191389127,3.163419008255005,119,procon_corpus.jsonl#L383,8a9c37b8-a08c-4d69-99cb-b80ecfc926ba
447,,Whole Clean Corpus,28.95714765258172,3.365817070007324,212,procon_corpus.jsonl#L384,07b181dc-2ef8-4693-9c66-35013977e754
448,,Whole Clean Corpus,90.05667253803577,4.500439167022705,78,procon_corpus.jsonl#L384,bd284e74-25c5-44ce-9b77-43f52340f2da
449,,Whole Clean Corpus,21.37691092664706,3.0623114109039307,187,procon_corpus.jsonl#L385,1a2667b1-6b74-430a-9c6b-566be540f6c0
450,,Whole Clean Corpus,65.25649967218797,4.178325653076172,68,procon_corpus.jsonl#L385,3cbd52b5-42e2-49c1-a3d3-6d0acef97b58
451,,Whole Clean Corpus,19.987111155686836,2.9950876235961914,213,procon_corpus.jsonl#L386,544f2051-f9b5-4a47-8417-cfd3ea9b4c58
452,,Whole Clean Corpus,33.62689729702127,3.5153262615203857,196,procon_corpus.jsonl#L387,fbc44e8c-1845-406c-84f1-7a692e69a5e6
453,,Whole Clean Corpus,25.02406355136992,3.2198379039764404,127,procon_corpus.jsonl#L387,0e988629-8c47-4490-bfe0-b9e60d4a39db
454,,Whole Clean Corpus,30.62405561877354,3.421785831451416,29,procon_corpus.jsonl#L388,97951e3e-9248-4f59-ab6a-2245a0c3ffac
455,,Whole Clean Corpus,18.575128371954506,2.921823501586914,68,procon_corpus.jsonl#L389,8ffbfd2a-94c9-49e9-a7f6-66126ef95e2d
456,,Whole Clean Corpus,28.74175639966864,3.358350992202759,43,procon_corpus.jsonl#L390,d29f2965-3203-4b8c-aaa2-cf90c8268135
457,,Whole Clean Corpus,36.9857168467392,3.610531806945801,43,procon_corpus.jsonl#L391,ea4b067b-a9bc-44cc-89df-0997d35d6358
458,,Whole Clean Corpus,62.20761553075947,4.130477428436279,46,procon_corpus.jsonl#L392,c8ff6e2e-ebdf-4412-aed6-890769641aae
459,,Whole Clean Corpus,47.44287690140419,3.8595263957977295,106,procon_corpus.jsonl#L393,cf9d8718-bb7e-45e7-8735-65496ea848b8
460,,Whole Clean Corpus,16.417940221127868,2.798374652862549,49,procon_corpus.jsonl#L394,94020d17-42f9-4074-ba47-cd19d6f18450
461,,Whole Clean Corpus,25.27659585141813,3.2298789024353027,49,procon_corpus.jsonl#L395,19cd7d5d-8222-41e8-92c3-b0a7d069bd1b
462,,Whole Clean Corpus,47.2843322686258,3.8561789989471436,77,procon_corpus.jsonl#L396,d4c7370f-6e2b-4dfb-b63b-03c420670e23
463,,Whole Clean Corpus,48.42432452027345,3.88000226020813,56,procon_corpus.jsonl#L397,0681698e-3c0c-415c-99d5-31618515d294
464,,Whole Clean Corpus,42.52253173245731,3.7500340938568115,59,procon_corpus.jsonl#L398,e26ca107-5b96-4bcb-bbdf-703c08be78cc
465,,Whole Clean Corpus,49.388969317605245,3.8997271060943604,77,procon_corpus.jsonl#L399,c97defdc-0ae6-479a-a825-dab8f1fc6091
466,,Whole Clean Corpus,40.2412618459582,3.6948928833007812,64,procon_corpus.jsonl#L400,bcfe996a-4c7d-4920-8266-d13466ccc7f8
467,,Whole Clean Corpus,28.247160169083205,3.3409929275512695,75,procon_corpus.jsonl#L401,78cdae4f-8f33-4632-a776-fba154c6d2ad
468,,Whole Clean Corpus,27.80385193979513,3.325174570083618,110,procon_corpus.jsonl#L402,e3c2ed56-aa7c-42d8-8420-f4e791ec77b7
469,,Whole Clean Corpus,46.5009402245803,3.839472532272339,78,procon_corpus.jsonl#L403,84867185-7844-4df7-b6ef-ab2ef19795ee
470,,Whole Clean Corpus,17.80381305735068,2.8794126510620117,139,procon_corpus.jsonl#L404,668a5196-ad84-4787-955f-b433c55c56cf
471,,Whole Clean Corpus,58.04894009147214,4.061286449432373,79,procon_corpus.jsonl#L405,214ed829-e7bd-4ba7-a3d2-020b79ae7c84
472,,Whole Clean Corpus,18.766128437029284,2.932053565979004,73,procon_corpus.jsonl#L406,1568baf6-a8cf-4feb-ad1c-a84389b5de0a
473,,Whole Clean Corpus,37.62210770075078,3.627591848373413,81,procon_corpus.jsonl#L407,7067ffcc-4cfd-4434-ac5f-dfefac34a439
474,,Whole Clean Corpus,30.245806530006742,3.4093575477600098,117,procon_corpus.jsonl#L408,2dabcd8e-08dc-41b1-97a4-309dfb811582
475,,Whole Clean Corpus,23.988793742307266,3.177586793899536,104,procon_corpus.jsonl#L409,c9e09473-a1fb-4a0c-9270-ed8a4dc7ff8f
476,,Whole Clean Corpus,64.78656374662997,4.171098232269287,183,procon_corpus.jsonl#L410,a8056314-ac69-438a-8b03-d73b064b6a5a
477,,Whole Clean Corpus,62.92211415916858,4.141897678375244,103,procon_corpus.jsonl#L410,37054608-bac0-4aeb-a96a-6e090d78a40c
478,,Whole Clean Corpus,14.994018827128553,2.707651376724243,182,procon_corpus.jsonl#L411,bc26b406-572b-47ac-b54c-e36b0b51c60f
479,,Whole Clean Corpus,34.423581113237475,3.5387418270111084,157,procon_corpus.jsonl#L411,341e20de-c4f9-4bd7-b382-17f03a59c06f
480,,Whole Clean Corpus,15.355386020986757,2.731466293334961,193,procon_corpus.jsonl#L412,002d10ba-3aa5-4a35-844d-4754e7645250
481,,Whole Clean Corpus,29.679708315973063,3.3904635906219482,98,procon_corpus.jsonl#L412,2881ee00-eac1-43cf-9256-27e830119620
482,,Whole Clean Corpus,26.910318333631388,3.2925097942352295,196,procon_corpus.jsonl#L413,68199b08-12a7-49a5-9e9b-86695ed4aeab
483,,Whole Clean Corpus,60.008558291780496,4.094487190246582,99,procon_corpus.jsonl#L413,6af38be2-aeb7-4644-9825-0b0bc59cd8c0
484,,Whole Clean Corpus,26.30448949475315,3.2697396278381348,171,procon_corpus.jsonl#L414,6f11ef81-5308-48aa-bc6d-43597b635ba6
485,,Whole Clean Corpus,30.309938390351284,3.411475658416748,206,procon_corpus.jsonl#L415,d71669e0-e89a-44b1-b072-a5e6dd5c3d28
486,,Whole Clean Corpus,38.877535999610636,3.660416603088379,151,procon_corpus.jsonl#L415,586aad83-723c-47c3-9bd4-3ef06e8690ed
487,,Whole Clean Corpus,37.805158962667,3.6324455738067627,196,procon_corpus.jsonl#L416,ce1101c9-68db-4c04-af13-02509b39bea6
488,,Whole Clean Corpus,52.503373176685955,3.9608774185180664,185,procon_corpus.jsonl#L416,3c6cfa11-cf3e-4708-afd7-df17ce5e08dc
489,,Whole Clean Corpus,60.55608645503953,4.103569984436035,207,procon_corpus.jsonl#L417,b75e9258-210c-4954-9826-2c8b443a6c5b
490,,Whole Clean Corpus,98.97263399245996,4.59484338760376,142,procon_corpus.jsonl#L417,b1862bc6-184a-47eb-9b66-08b64e904d05
491,,Whole Clean Corpus,37.99736202736766,3.637516736984253,224,procon_corpus.jsonl#L418,744a8cee-f010-4a15-af64-0b33764e9093
492,,Whole Clean Corpus,73.10977997240904,4.291962146759033,56,procon_corpus.jsonl#L418,80bfe859-8fdf-439a-87e4-73bc8c81cbc6
493,,Whole Clean Corpus,25.35521789165656,3.2329845428466797,220,procon_corpus.jsonl#L419,c24783b9-73ce-4392-affa-7b9e0ae5958d
494,,Whole Clean Corpus,21.705867109952287,3.077582597732544,211,procon_corpus.jsonl#L419,514c09d8-443c-4757-b15a-e4262f0b61d6
495,,Whole Clean Corpus,22.37293528453013,3.107851982116699,199,procon_corpus.jsonl#L420,adf80228-ef04-4a38-946d-9117287f6fb2
496,,Whole Clean Corpus,42.427653302965574,3.747800350189209,158,procon_corpus.jsonl#L420,aa0f001c-3d86-4735-859c-3db15570ae03
497,,Whole Clean Corpus,21.577538497315913,3.071652889251709,178,procon_corpus.jsonl#L421,66df02fa-ce6d-4988-969b-21dd6fef68d0
498,,Whole Clean Corpus,81.79029489251494,4.404158592224121,79,procon_corpus.jsonl#L421,d52c1ebe-b69c-4ded-8b05-66347035a86c
499,,Whole Clean Corpus,19.00719407502605,2.944817543029785,218,procon_corpus.jsonl#L422,1cba57b5-b388-4b6f-a342-b85a2f32b892
500,,Whole Clean Corpus,34.83932157849438,3.5507466793060303,111,procon_corpus.jsonl#L422,93187d0f-f0b1-4734-ac88-c9df68067f8f
501,,Whole Clean Corpus,20.650455537149163,3.0277373790740967,200,procon_corpus.jsonl#L423,f5c1c3ad-28e6-4209-ac69-d13ce90a732b
502,,Whole Clean Corpus,37.214935997428775,3.6167101860046387,126,procon_corpus.jsonl#L423,6692cf05-6ca4-49c6-b76c-7395b0e7f4c1
503,,Whole Clean Corpus,24.855918753471247,3.2130959033966064,58,procon_corpus.jsonl#L424,c7177814-83af-4904-adcf-204952a0acad
504,,Whole Clean Corpus,38.83576396356044,3.65934157371521,72,procon_corpus.jsonl#L425,c2aacb58-ccaa-4d08-9fb5-2b5cc5e150d6
505,,Whole Clean Corpus,38.38756004458339,3.647733449935913,126,procon_corpus.jsonl#L426,eb866b2d-739f-4990-ab30-21bba6a62117
506,,Whole Clean Corpus,30.403897529779762,3.4145708084106445,114,procon_corpus.jsonl#L427,87cb64f2-b505-46bd-98b5-cbbbc8a4f3b9
507,,Whole Clean Corpus,26.632515699735475,3.282132863998413,150,procon_corpus.jsonl#L428,22b35c5b-9173-4e0e-8ac2-959aef1a1bb8
508,,Whole Clean Corpus,9.501200069260848,2.251418113708496,58,procon_corpus.jsonl#L429,a2f2a461-d6e3-43d9-a416-9de89b68c618
509,,Whole Clean Corpus,17.710976851472065,2.8741846084594727,39,procon_corpus.jsonl#L430,52eb8487-ad9b-495f-b5d2-82c98d36456b
510,,Whole Clean Corpus,39.198518182922086,3.6686389446258545,48,procon_corpus.jsonl#L431,7fdce58c-9f89-4cc1-91bf-7d5705a908e8
511,,Whole Clean Corpus,66.29687875295183,4.194142818450928,48,procon_corpus.jsonl#L432,5d15f546-7f67-4d01-89ce-dd606234bbc0
512,,Whole Clean Corpus,16.426616694796994,2.798902988433838,66,procon_corpus.jsonl#L433,d04a0f0c-068d-46d0-a9c3-73246af53caf
513,,Whole Clean Corpus,15.940137715750277,2.7688403129577637,60,procon_corpus.jsonl#L434,07437581-a687-4a1c-8647-dc528b78d140
514,,Whole Clean Corpus,31.10605475216929,3.4374024868011475,117,procon_corpus.jsonl#L435,8ae9b2dc-1bd7-4790-a978-e1ea1be3fa7a
515,,Whole Clean Corpus,25.138163985302324,3.2243871688842773,140,procon_corpus.jsonl#L436,ddd13617-cfee-4145-b4fe-9d838577f494
516,,Whole Clean Corpus,24.595183956423735,3.2025506496429443,134,procon_corpus.jsonl#L437,b2c9c206-5199-4968-ae0b-7c10eb2ada0e
517,,Whole Clean Corpus,26.46504445918877,3.275824785232544,78,procon_corpus.jsonl#L438,db836b8c-46ec-4396-85e1-a2af55d55cfe
518,,Whole Clean Corpus,18.45204490877384,2.915175199508667,139,procon_corpus.jsonl#L439,a27b0685-cbf8-4ec5-8d1b-bf2a00422a40
519,,Whole Clean Corpus,35.22124045058073,3.5616493225097656,88,procon_corpus.jsonl#L440,75eceda6-8302-47ff-a35b-6e27a11e6eca
520,,Whole Clean Corpus,46.60080532558065,3.8416178226470947,176,procon_corpus.jsonl#L441,7dde8f92-f591-4733-ba72-71bfa575d5e6
521,,Whole Clean Corpus,26.616170274835675,3.2815189361572266,115,procon_corpus.jsonl#L442,167751f0-ec59-4497-9ec0-26413720e54a
522,,Whole Clean Corpus,41.3892633267461,3.7230215072631836,136,procon_corpus.jsonl#L443,f921b702-c70b-40d5-a96c-25021bedf5ee
523,,Whole Clean Corpus,37.1854192564755,3.6159167289733887,73,procon_corpus.jsonl#L444,e5e1c8e4-3124-44df-8f15-0d82fd401d44
524,,Whole Clean Corpus,36.742295814422576,3.603928565979004,136,procon_corpus.jsonl#L445,1370e381-d051-4616-a811-58114de8d7f1
525,,Whole Clean Corpus,39.08678221133585,3.6657843589782715,99,procon_corpus.jsonl#L446,79e4d0e0-f482-4974-b011-74c92c74e153
526,,Whole Clean Corpus,25.478748322628512,3.237844705581665,112,procon_corpus.jsonl#L447,4b4bbdd1-a2ae-4c78-ad7f-b7e2dd20fdf1
527,,Whole Clean Corpus,66.89435002838847,4.2031145095825195,31,procon_corpus.jsonl#L448,059354fa-5ba8-4f55-ac69-ad77d36bb3e4
528,,Whole Clean Corpus,56.05628191626202,4.026356220245361,83,procon_corpus.jsonl#L449,8456cf1e-663b-4147-954a-838fdc7e3026
529,,Whole Clean Corpus,32.329790230059324,3.4759891033172607,84,procon_corpus.jsonl#L450,05fa1e9e-9357-4872-9b29-6365388822e8
530,,Whole Clean Corpus,16.35489583960926,2.794527292251587,36,procon_corpus.jsonl#L451,b1abf692-559d-4e15-a828-1e535372317c
531,,Whole Clean Corpus,65.40815182660724,4.180646896362305,119,procon_corpus.jsonl#L452,e8a25ada-c94b-4532-9e9d-3912fcb9a873
532,,Whole Clean Corpus,156.79530696028408,5.054941177368164,52,procon_corpus.jsonl#L453,096a45ae-d6de-4ea6-9512-91a622f01e02
533,,Whole Clean Corpus,73.84178069601852,4.301924705505371,103,procon_corpus.jsonl#L454,08a337b7-5670-43eb-a786-1b3526fe88c5
534,,Whole Clean Corpus,44.567523224972135,3.7970054149627686,174,procon_corpus.jsonl#L455,b1ae8566-ec38-4277-a64a-8296d58fd479
535,,Whole Clean Corpus,48.09250137489926,3.873126268386841,136,procon_corpus.jsonl#L456,200f02fd-ece6-4abe-96e5-02fead3c6e8a
536,,Whole Clean Corpus,34.33423035552998,3.5361428260803223,196,procon_corpus.jsonl#L457,b9915096-ef70-43de-a75e-608305f7ef1b
537,,Whole Clean Corpus,84.56718043332513,4.437546253204346,90,procon_corpus.jsonl#L457,8df81fef-aa69-49e3-90a3-cf03eca59108
538,,Whole Clean Corpus,63.42614243540283,4.149876117706299,190,procon_corpus.jsonl#L458,a2db58d7-1133-4277-b743-184447cd2243
539,,Whole Clean Corpus,72.54239172503983,4.284171104431152,97,procon_corpus.jsonl#L458,13388979-b0b6-427a-8f48-6eaf46dafd24
540,,Whole Clean Corpus,43.09726094999375,3.7634594440460205,190,procon_corpus.jsonl#L459,f9dd222d-3d16-481c-aa9b-6c85fc5e0af1
541,,Whole Clean Corpus,24.50686764034473,3.19895339012146,207,procon_corpus.jsonl#L460,5c70a9b9-db8a-454e-a3f9-47084e4a66b6
542,,Whole Clean Corpus,38.36039645876036,3.6470255851745605,131,procon_corpus.jsonl#L460,01d5ce66-b0a5-4232-854e-7cd588c911ee
543,,Whole Clean Corpus,32.879052738497705,3.492835760116577,192,procon_corpus.jsonl#L461,7be54d75-ca6b-4814-80d6-4aea19cd2e88
544,,Whole Clean Corpus,22.95027930844772,3.1333301067352295,188,procon_corpus.jsonl#L462,d8b84d67-3f66-406d-8d6b-1b857eca4177
545,,Whole Clean Corpus,34.077177287745485,3.528627872467041,179,procon_corpus.jsonl#L463,a9ffeac1-bc65-42ad-a724-3c89ec63da16
546,,Whole Clean Corpus,47.96434333388882,3.870457887649536,211,procon_corpus.jsonl#L464,9fcab033-1bb1-4b9c-ba94-e01470c4ab4a
547,,Whole Clean Corpus,53.07728544369525,3.9717490673065186,47,procon_corpus.jsonl#L465,9809d913-50f2-4fa9-ab66-ac048865ce97
548,,Whole Clean Corpus,52.80315032544797,3.9665708541870117,108,procon_corpus.jsonl#L466,90ea79f4-584e-4b23-86c0-990d38860c70
549,,Whole Clean Corpus,56.935537582203544,4.041919708251953,84,procon_corpus.jsonl#L467,028d3e38-799d-43a5-a10a-894619ac27ee
550,,Whole Clean Corpus,49.37692470792897,3.8994832038879395,105,procon_corpus.jsonl#L468,1af86181-911e-46a9-a355-b554e9ab21c8
551,,Whole Clean Corpus,143.0701453954196,4.963335037231445,31,procon_corpus.jsonl#L469,763adc5d-de2d-4449-ae2f-6f3f6fc06b75
552,,Whole Clean Corpus,34.22931652466864,3.5330824851989746,86,procon_corpus.jsonl#L470,d99d4dbe-516b-4544-ba35-d7c9e36a9069
553,,Whole Clean Corpus,48.40743675232608,3.8796534538269043,28,procon_corpus.jsonl#L471,26e22f1b-2c3e-4650-9bbc-8799d9ca83f1
554,,Whole Clean Corpus,34.59728878066369,3.5437753200531006,128,procon_corpus.jsonl#L472,f3764da4-75fb-4998-8b65-fb94067059fb
555,,Whole Clean Corpus,29.57048352816771,3.3867766857147217,153,procon_corpus.jsonl#L473,8cb3a782-e466-4b74-bd5e-6068bd921089
556,,Whole Clean Corpus,60.87603065099973,4.108839511871338,77,procon_corpus.jsonl#L474,ef77d756-3a6f-4c08-b946-99276f760997
557,,Whole Clean Corpus,48.99707427684902,3.8917605876922607,86,procon_corpus.jsonl#L475,cb1d4218-dd3e-4e38-a725-99484e0b9048
558,,Whole Clean Corpus,12.450222935363808,2.5217385292053223,97,procon_corpus.jsonl#L476,b1433bf8-fd71-439f-9224-6ee989f53540
559,,Whole Clean Corpus,38.501372631815315,3.650693893432617,42,procon_corpus.jsonl#L477,7c1e2f2d-6654-403c-8f0b-5172fab4c32f
560,,Whole Clean Corpus,84.1449488726427,4.4325408935546875,67,procon_corpus.jsonl#L478,5a61ced7-fdd1-4ef2-9b5e-944917c3a7dd
561,,Whole Clean Corpus,61.52308204358097,4.119412422180176,76,procon_corpus.jsonl#L479,25722ed6-f516-4cbf-8c7b-9a9c38ecf861
562,,Whole Clean Corpus,56.0042098960121,4.025426864624023,153,procon_corpus.jsonl#L480,21378cfa-3f80-47c3-9eac-6b7a38e5d433
563,,Whole Clean Corpus,35.79375980227634,3.5777735710144043,139,procon_corpus.jsonl#L481,a7e53ad3-9fbb-44d2-be05-84384ad20316
564,,Whole Clean Corpus,59.864030049310536,4.092075824737549,110,procon_corpus.jsonl#L482,1a8d4dc9-20fc-428e-b2c4-3272d52d3ff6
565,,Whole Clean Corpus,31.796790845623782,3.4593653678894043,119,procon_corpus.jsonl#L483,5ef8a714-922d-4547-b738-b8dfc189567c
566,,Whole Clean Corpus,66.53014817607746,4.197655200958252,96,procon_corpus.jsonl#L484,7f702a8b-3246-4bba-b12a-954dca6090e7
567,,Whole Clean Corpus,35.32346728809863,3.564547538757324,161,procon_corpus.jsonl#L485,5c777f12-8bd3-4819-88e9-bde0f6f63c78
568,,Whole Clean Corpus,63.547869984843146,4.151793479919434,127,procon_corpus.jsonl#L486,77b1c0cc-3783-462e-bc28-fd2184131372
569,,Whole Clean Corpus,72.03448112595466,4.277144908905029,100,procon_corpus.jsonl#L487,36927208-7cee-4a48-8ac7-25d319cde3a2
570,,Whole Clean Corpus,42.127097722421006,3.7406911849975586,95,procon_corpus.jsonl#L488,559c9a61-5242-441a-8ed9-08bbf6456528
571,,Whole Clean Corpus,115.03532531110773,4.7452392578125,115,procon_corpus.jsonl#L489,1a190108-d3ce-4a8c-906f-ea42bd1d84cf
572,,Whole Clean Corpus,53.01903029800289,3.9706509113311768,70,procon_corpus.jsonl#L490,3a2e2f75-9e31-46f2-98a9-3105e16ed32c
573,,Whole Clean Corpus,31.06375152385595,3.4360415935516357,86,procon_corpus.jsonl#L491,c28460e3-2ce7-44db-8a7e-182e8dd2af21
574,,Whole Clean Corpus,23.216254033248358,3.144852638244629,105,procon_corpus.jsonl#L492,8ef6cbf1-8966-4c72-970b-1a7218d5942d
575,,Whole Clean Corpus,69.35615888053395,4.239254951477051,102,procon_corpus.jsonl#L493,f2f516b2-cd27-4919-b5ed-4a7d5f0cd786
576,,Whole Clean Corpus,32.529999138581424,3.4821627140045166,57,procon_corpus.jsonl#L494,113b6334-073a-4754-bfbd-dc5a63b93d90
577,,Whole Clean Corpus,23.258808752397584,3.146683931350708,85,procon_corpus.jsonl#L495,9bdd60b0-5167-4a16-bffa-97fdd42f64e4
578,,Whole Clean Corpus,53.5311107783459,3.9802629947662354,100,procon_corpus.jsonl#L496,14757f2c-efa3-4db4-ab4d-654998d8b166
579,,Whole Clean Corpus,56.09039941488966,4.0269646644592285,191,procon_corpus.jsonl#L497,4fe68ea0-0794-47e7-b3e4-add2665f4629
580,,Whole Clean Corpus,38.650560667567696,3.6545612812042236,63,procon_corpus.jsonl#L498,01f07933-2ebd-438c-ae4d-53215e6ef2d5
581,,Whole Clean Corpus,32.4268717925167,3.478987455368042,47,procon_corpus.jsonl#L499,0cfa7c14-ef7c-4c4d-9c04-392df2e1bbea
582,,Whole Clean Corpus,57.62203290213166,4.053905010223389,99,procon_corpus.jsonl#L500,df423929-0535-4017-b212-c76370560416
583,,Whole Clean Corpus,55.28358159377586,4.012475967407227,41,procon_corpus.jsonl#L501,e14c0dce-4285-4423-94d8-d69a2d552811
584,,Whole Clean Corpus,21.323620603329765,3.0598154067993164,64,procon_corpus.jsonl#L502,34bf988a-635d-4476-8c61-befc919fb2b3
585,,Whole Clean Corpus,26.969563900169188,3.2947089672088623,42,procon_corpus.jsonl#L503,b0403eae-315d-4373-b3a9-dfe2535f283e
586,,Whole Clean Corpus,35.67378697146805,3.574416160583496,59,procon_corpus.jsonl#L504,bf667660-63fc-4d27-a58c-031dbb84db34
587,,Whole Clean Corpus,32.99892487228362,3.4964749813079834,96,procon_corpus.jsonl#L505,2d397d87-55f2-44ae-ab76-f5ebb6b994f9
588,,Whole Clean Corpus,53.14087496150646,3.9729464054107666,97,procon_corpus.jsonl#L506,902c3138-6fc6-4fd9-8278-26af5719cfe2
589,,Whole Clean Corpus,15.862819972298531,2.7639780044555664,32,procon_corpus.jsonl#L507,25cdf5de-da60-449f-a355-2e071eb42fec
590,,Whole Clean Corpus,22.743779021570177,3.1242916584014893,52,procon_corpus.jsonl#L508,a0f022bc-d9b5-412a-b85e-8f6cd4d2b5db
591,,Whole Clean Corpus,21.713185909494243,3.0779197216033936,85,procon_corpus.jsonl#L509,ac5a2deb-0c83-45b5-ada8-be502489c8ef
592,,Whole Clean Corpus,20.625582477529683,3.0265321731567383,47,procon_corpus.jsonl#L510,e7092be0-7ced-453d-b7a4-e8a7bcfe5dc1
